Datetime,Text,coordinates,retweetCount,likeCount,rescue
2020-10-30 21:08:08+03:00,"İzmir Hayvan Hastanesi, depremde zarar gören dostlarımıza ücretsiz sağlık hizmeti vereceğini duyurdu https://t.co/zGMvoYoD2J",,213,,0
2020-10-30 21:08:15+03:00,"İzmirde bir deprem felaketi yaşandı.
Bu oteller evsizlere odalarını açtılar.
RT RİCA EDİYORUM TAKİPÇİLERİMDEN LÜTFEN! https://t.co/EPtQY4RpX8",,176,,1
2020-10-30 21:08:15+03:00,"Adı Seda Dinçer 
Doğanlar apartmanı migros karşısı 
Bornova/özkanlar enkaz altında yayalım lütfen https://t.co/nu6rmKMJqd",,14,,1
2020-10-30 21:08:34+03:00,"Prof. Dr. Övgün Ahmet Ercan: Yoksulluk ne kadar fazlaysa deprem size o kadar yakındır. Depremde zaten yoksullar ölür, zenginler ölmez. Hiçbir ünlünün, zenginin enkaz altından çıkarıldığını görmeyeceksiniz. Sorun yoksulluktur
#izmir #EgeDenizi #depremizmir https://t.co/6pKNzXJ0jK",,1664,,0
2020-10-30 21:08:44+03:00,"Bugün meydana gelen #deprem felaketinde hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, yaralı kardeşlerime acil şifalar dilerim...  
Çok üzgünüz... https://t.co/mMbLPf5MRm",,173,,0
2020-10-30 21:08:49+03:00,"İzmir’de deprem oldu
Devletimiz tüm imkanlarıyla İzmir’de
Saniye bile önemli
Hayat kurtarılıyor

Ama bir grup var sosyal medyadan sürekli yalan haber üretip hem yöneticilerin hem de AFAD çalışanların morallerini bozuyorlar.

Bu vatandaşın canına ihanettir

#izmir #depremizmir",,128,,0
2020-10-30 21:08:56+03:00,"İzmir’deki #deprem bölge insanımızla birlikte hepimizin yüreğini ağzına getirdi. Vefat eden vatandaşlarımıza Allah'tan rahmet, yaralılarımıza acil şifalar diliyorum. Rabbim memleketimizi tüm afetlerden muhafaza etsin. https://t.co/IaUpsKzZRL",,239,,0
2020-10-30 21:09:07+03:00,"Yayalim lütfen!!! 

@ahseneroglu22 @HandeErcel @KeremBursin @haluklevent @EmniyetGM #depremizmir https://t.co/Hmq0DSlWSG",,186,,0
2020-10-30 21:09:59+03:00,Olabildiğince yayalım lütfen https://t.co/8gXKDT3rvW,,955,,1
2020-10-30 21:10:09+03:00,"Deprem Bilimci Prof. Dr. Ahmet Ercan: Bir ülkede ekonomi ne kadar bozuksa deprem o kadar öldürücü olur. Deprem ve terör yoksulun sorunudur. Depremde yoksullar ölür, zenginler ölmez. Hiçbir zenginin enkazdan çıkarıldığını duymadınız, duymayacaksınız
https://t.co/It06AOpEAb https://t.co/D4pJ1U5w0H",,2158,,0
2020-10-30 21:10:49+03:00,"I would like to thank my all Pakistani brothers &amp; sisters for sharing our #Izmirearthquake pain with their numerous messages. 

#izmirdeprem acımızı gönderdikleri yüzlerce mesajla paylaşan ve hafifleten kara gün dostu Pakistanlı kardeşlerime sonsuz teşekkürlerimi sunuyorum. https://t.co/xGWwZKHl5a",,152,,0
2020-10-30 21:10:56+03:00,"İzmir'de meydana gelen depremde hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, ailelerine başsağlığı ve yaralılarımıza acil şifalar dileriz.

Kalbimiz seninle #İzmir. https://t.co/d4rs6HgVyq",,221,,0
2020-10-30 21:11:24+03:00,"İzmir'de büyük depremin ardından en küçüğü 3.2 en büyüğü 5.1 olmak üzere, bilinen toplam 44 artçı deprem meydana geldi.",,119,,0
2020-10-30 21:12:10+03:00,Somalı madenciler kurtarma çalışmalarına katılmak üzere deprem bölgesine gitti https://t.co/rH7qfcl9oB https://t.co/liKzhf0Apu,,233,,0
2020-10-30 21:12:13+03:00,"El birliğiyle bu zor günleri birlikte aşacağız|

İzmir İtfaiyesi ile koordineli bir biçimde arama kurtarma çalışmalarına katılan Somalı madenci ekibimiz enkaz altındakilerine ulaşmaya çalışıyor.

#deprem
#izmirdeprem
#MadenciyleYürü https://t.co/Akpfy3o5Ui",,474,,0
2020-10-30 21:12:31+03:00,"LÜTFEN GÖREN HERKES RTLESIN
@bbeegm
idil şirin (14)
İpek şirin (8)
İki kardeş Bayraklı Mürdüm Cafe çevresinde yıkılan apartmanda enkaz altındalar hala ikisinden de haber alınamadı lütfen yayalım #deprem #depremizmir
 https://t.co/V4tju0ngpB
@tgmcelebi ye WhatsApp tan ulaştım 🙏🙏 https://t.co/SdMYv9nMZg",,18,,1
2020-10-30 21:13:26+03:00,Zehirlemeye çalıştığınız öldürdüğünüz köpekler kimi insanların hayatını kurtarıyor... #buse #deprem https://t.co/oPrS1jyqLB,,525,,0
2020-10-30 21:13:43+03:00,Arkadaşlar Aydın yöresi ile ilgili sorular geliyor. Şunları söylemek mümkün. Eğer bugünkü deprem D-B uzanımlı normal fay üzerinde olduysa ve bu fay Menderes Grabeninin sınır faylarından birinin deniz altındaki devamıysa bu deprem Grabenin Aydın taraflarına da stres transfer...,,444,,0
2020-10-30 21:14:23+03:00,Paylaşalım... https://t.co/0QZaS52LIC,,899,,1
2020-10-30 21:14:30+03:00,"Ahmet Ercan’ın sözleri sosyal medyada gündem oldu: “Yoksulluk ne kadar fazlaysa deprem size o kadar yakındır. Depremde zaten yoksullar ölür, zenginler ölmez. Hiçbir ünlünün, zenginin enkaz altından çıkarıldığını görmeyeceksiniz. Sorun yoksulluktur.” https://t.co/oaRrtJgxVz",,611,,0
2020-10-30 21:16:05+03:00,"Her deprem sonrasında neden ""binalar"" yerine hiç bir dahlimiz olmayan ""fay hatlarını"" tartışıp duruyoruz?

Ekranlarda fay hatlarını ve tektonik hareketleri değil, biraz  Newton fiziği anlatsak daha faydalı olur.

Ortaokul 1. sınıfta anlatılıyor :  Kuvvet = kütle x ivme https://t.co/6zPjCU4OMa",,206,,0
2020-10-30 21:16:36+03:00,"İzmirde Ücretsize
Konaklanabilecek Yerlerin
Telefon Numaraları

Lütfen Yayalım.!!
#izmir
#depremizmir
#EgeDenizi
#Tsunami https://t.co/hW9r6EZMns",,197,,0
2020-10-30 21:17:35+03:00,"""İzmir’deki depremde hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, kalanlara sabır diliyorum. Allah (a.c), böyle musibetleri bir daha yaşatmasın.""

#HzPeygamberVeMedeniyet

Canlı yayın: https://t.co/OzhSMdvIxF https://t.co/JNz4y3rfzS",,232,,0
2020-10-30 21:18:04+03:00,"HALA BULUNAMADI MAALESEF
SEDA DİNÇER 

DOĞANLAR APARTMANI MİGROS KARŞISI
BORNOVA/ÖZKANLAR 

ENKAZDA SESİ DUYULMUŞ BAŞKA HABER ALINAMAMIŞ #deprem #depremizmir #izmir https://t.co/NU1Qe0SEHa",,96,,1
2020-10-30 21:18:24+03:00,"Düşünsene, deprem gününde Kızılay’ın başındasın ve binlerce insan senin kurumundan yardım beklerken işini gücünü bırakıp milyonlarca insanı aldatmaya çalışan CHP’li bir fitnecinin (Gürsel Tekin) depremi fırsat bilerek attığı iftiralara yalanlama yapmak zorunda kalıyorsun. #deprem https://t.co/jz12wJngi1",,929,,0
2020-10-30 21:18:27+03:00,"#izmir depremi ilgili konuşan Jeofizik yüksek mühendisi Prof. Dr. Ahmet Ercan: “Yoksulluk ne kadar fazlaysa deprem size o kadar yakındır. Depremde zaten yoksullar ölür, zenginler ölmez. Hiçbir ünlünün, zenginin enkaz altından çıkarıldığını görmeyeceksiniz. Sorun yoksulluktur.” https://t.co/d6rbzI6zcV",,424,,0
2020-10-30 21:18:36+03:00,"Fıtratlara yerleştirilen ama küfür ve fısk ile üstü örtülen Allah'tan başkasına kulluk etmeme hakikati, zorluk anlarında tüm çıplaklığı ile açığa çıkıyor.  
Rabbimizden her daim afv ve afiyet isteriz. Canımızı İslam üzere vermeyi bizlere nasip etsin.
#deprem https://t.co/xBhTv0CvFp",,122,,0
2020-10-30 21:18:48+03:00,BUSE ENKAZDAN ÇIKARILMIŞ GÖZLERİM DOLU DOLU ÇOK ŞÜKÜR 🙏🏻 #deprem https://t.co/E2uNNO78wx,,116,,0
2020-10-30 21:19:18+03:00,CANLI | Genel Başkanımız Dr. Kerem Kınık yardım faaliyetlerinin koordinasyonu için #İzmir'de #Deprem https://t.co/ixkoFCoTw7,,121,,0
2020-10-30 21:19:53+03:00,"Yeri geldi tekmelediğiniz, yeri geldi aç bıraktığınız,yeri geldi zehirlediğiniz,tecavüz ettiğiniz, yeri geldi arabayla çarpıp kaçtığınız,koca dünyaya sığdıramadığınız bu DOSTLARI asla unutmayın! Bugün #Buse’yi kurtardılar❗️
#depremizmir #izmir #canımizmir 
https://t.co/Ek4i3UEfuh",,290,,0
2020-10-30 21:20:30+03:00,"ALAY KOMUTANI SEN NEREDESİN?

Yeraltında binbir emekle ekmek parası kazanmaya çalışan, emekleri çalınan, 301 kardeşini kaybeden, önleri kesilen madenciler #deprem bölgesinde canhıraş kurtarma çalışması yapıyor.

İnsan olmak, değer bilmek can yoldaşı olmaktır.
#MadenciyleYürü https://t.co/Ref0vliSYq",,126,,0
2020-10-30 21:20:59+03:00,"Somalı madenciler, kurtarma çalışmalarına katılmak üzere deprem bölgesindeler. https://t.co/9DvPvP63KH",,619,,0
2020-10-30 21:21:15+03:00,"#PolisHavacılık İzmir’de meydana gelen deprem sonrasında hasar tespit çalışmalarına havadan destek veriyor.

#deprem #izmir https://t.co/KbyxTI9Gr0",,443,,0
2020-10-30 21:21:36+03:00,"İzmir Üçyol'da 2+1 evim şu an bomboş, eşyaları tam. Deprem mağdurlarına ardına kadar açık. Yardım bekleyen ailelere ulaştırırsanız sevinirim. 🙏🏼 #izmirdeprem #izmir #izmirdepremi",,138,,0
2020-10-30 21:22:06+03:00,"#Deprem bölgesindeki #acil ihtiyaclari karşılamak üzere alana intikal ettik.  

Bölgedeki arama kurtarma çalışmaları devam ederken #depremzedelerin acil ihtiyaçları ekiplerimiz tarafından karşılanıyor. https://t.co/fnclkn0uSm",,146,,0
2020-10-30 21:22:12+03:00,"🙏RT🙏İnci Okan halen enkaz altında 
Adres: 283/13 sokak Rıza Bey apartmanı 2.kat 

#izmir #deprem #depremizmir https://t.co/eT90ps18vA",,1426,,1
2020-10-30 21:22:17+03:00,"Öyle bir çağ ki hayvanlar insanlardan daha merhametli. Biz sizleri koruyamıyoruz ama siz her durumda bizimlesiniz. 
#depremizmir https://t.co/jKiOqauWtr",,162,,0
2020-10-30 21:23:13+03:00,"hasta olmuşsun, hastanede yatıyorsun, küresel salgın var, bir de üstüne deprem oluyor, hastane hasar gördüğü için boşaltılıyor çünkü hastane depreme dayanıklı değil. kahır gibi ülke, ne yaşadığımız belli ne öldüğümüz, ne dirinin kıymeti var ne ölünün..",,107,,0
2020-10-30 21:23:38+03:00,"Kızılay kan merkezinin arka sokağında yıkılan binada Nilüfer Daloğlu ve Asya Kuyucaktan haber alınamıyor. Lütfen yayalım!
#EgeDenizi #deprem  #izmir https://t.co/QItRtyXGGd",,162,,0
2020-10-30 21:23:41+03:00,"Bu kadar kötü giden ve umursanmayan şeyin yanında, bugün Ege’de onlarca otelci (ve ev) numaralarını alenen vererek kucak açıyor ya depremzedelere. “Yahu” diyorum “YAHU!”... çok basit bir iki değişiklikle, ne güzel bir Türkiye olursun sen! diyorum... söyleniyorum işte öyle...",,141,,0
2020-10-30 21:26:00+03:00,"İzmir Tabip Odası Genel Sekreteri Nuri Seha Yüksel’in eşi ve iki çocuğu depremde hayatını kaybetti
https://t.co/fIJfwfimiz https://t.co/iRlOg0d5St",,640,,0
2020-10-30 21:26:34+03:00,"Siyasetçilerin depremzedelere yaptığı en büyük kötülük anında #deprem bölgesine gitmeleridir.

Kamu kaynaklarının ilgisi, enerjisi, gücü direkt onlara yöneliyor, kurtarma ve ilk yardım anlamında yapılacak işler aksıyor.
Faydadan çok zararı oluyor.",,181,,0
2020-10-30 21:27:00+03:00,İzmir'de meydana gelen 6.6 büyüklüğündeki #deprem anı şantiye çalışanı tarafından görüntülendi. https://t.co/e9Bk7SnRyQ,,121,,0
2020-10-30 21:27:07+03:00,"Liseden biricik hocam Fatma Nihal Nayman ve eşi Özkan Nayman İzmir 'de enkaz altında kalmıştır. Adresi:Mansuroğlu mahallesi, 283/1 Sokak No:40/10 İzmir Bayraklı

Lütfen yayalım, yardımcı olalım. İnşallah kurtarırız geç olmadam hocamızı!

#izmir #depremizmir #depremiunutma #deprem https://t.co/fr8yeyafL7",,1110,,1
2020-10-30 21:27:25+03:00,"MERVE KANDEMİR 
İZMİR BAYRAKLI DA 
HABER ALINAMIYOR ACİL YAYALIM LÜTFEN #depremizmir #deprem https://t.co/OIZjqyFRNC",,258,,0
2020-10-30 21:27:32+03:00,"Sn. Bakan enkazın üzerinde, kasksız ve maskesiz olarak, enkazdaki kişiyle konuşuyor:
Bakan- Moralini yüksek tut..
Buse- Moralim değil canım yanıyor, canım!

Deprem araştırma önergesini reddet, sonra gel deprem sonrası boy göster!

İşiniz gücünüz şov!

#depremizmir https://t.co/qjRObHkrwT",,302,,0
2020-10-30 21:29:11+03:00,"Deprem Bilimci Prof. Dr. Ahmet Ercan: Bir ülkede ekonomi ne kadar bozuksa deprem o kadar öldürücü olur. Deprem ve terör yoksulun sorunudur. Depremde yoksullar ölür, zenginler ölmez. Hiçbir zenginin enkazdan çıkarıldığını duymadınız, duymayacaksınız",,202,,0
2020-10-30 21:29:24+03:00,"Lütfen Paylaşalım konaklama ihtiyacı olan vatandaşlarımıza ulaşsın !

#depremizmir #Tsunami #EgeDenizi #muğla 

@meral_aksener @iyiparti 
@LutfuTurkkan @MDervisogluTR 
@mkirikkanat @SedefKabas 
@bernalacin35 @BY @kilicdarogluk 
@aliturksen @muratagirel @emrkongar @Orsatramola https://t.co/cGAvMnTVtK",,219,,0
2020-10-30 21:30:00+03:00,"İzmir'de bir şantiyede deprem anı! https://t.co/YoaKHv9mGe
Ege Denizi",,129,,0
2020-10-30 21:30:14+03:00,"Depreme devletimiz böyle hazırlandı...
Çuk diye oturan imar barışımız...

 https://t.co/SQpSwPLEcd",,162,,0
2020-10-30 21:30:34+03:00,"İzmir'de onlarla ifade edilen bina yıkıldı, tablo ortada. İstanbul'da beklenen depremde en ""iyimser"" tahmine göre yıkılacak bina sayısı 50 bin! Deprem artık bir ulusal güvenlik tehdididir. Kaybedecek 1 saniyemiz kalmadı: Acilen yetkili ve etkili bir deprem bakanlığı kurulmalı!",,474,,0
2020-10-30 21:30:40+03:00,Enkaz altında olduklarını düşünüyoruz haber alamıyoruz lütfen YAYALIM #izmir #deprem #izmirdeprem #depremizmir https://t.co/ueCMpxxCOo,,644,,0
2020-10-30 21:31:00+03:00,"Bugün Ege Denizi’nde gerçekleşen deprem sonucu İEL ‘23 dönemi öğrencisi kardeşimiz Ege Ilgaz Yüksel, annesi ve kardeşinin vefat haberini almış bulunmaktayız. https://t.co/qCybZLoDyy",,195,,0
2020-10-30 21:31:11+03:00,"Bu anne ve 4 çocugu enkaz altında.

İzmir zinakar alkolik diye deprem oldu diyen beyin özürlü şeytan tohumlarına bu resmi gösterin.

#izmir
#depremizmir https://t.co/L731vm5Gyr",,443,,1
2020-10-30 21:31:16+03:00,"LÜTFEN GÖREN HERKES RTLESIN
idil şirin (14)
İpek şirin (8)
İki kardeş Bayraklı Mürdüm Cafe çevresinde yıkılan apartmanda enkaz altındalar hala ikisinden de haber alınamadı lütfen yayalım #deprem #depremizmir #izmir https://t.co/mlHxM33X3J",,165,,1
2020-10-30 21:31:23+03:00,"İzmir'de meydana gelen depremde hayatını kaybeden vatandaşlarımıza Allah'tan rahmet, yaralılarımıza acil şifalar diliyorum.

 Arama kurtarma çalışmaları sürüyor. Devletimiz, tüm kurum ve imkanlarıyla burada. Hemşehrilerimize bir kez daha geçmiş olsun dileklerimi iletiyorum.",,211,,0
2020-10-30 21:31:31+03:00,"Depremin sonuçları ""deprem"" diye takdim ediliyor. 
Deprem, jeolojik bir olgudur.
Depremin sonuçları ise, jeolojiden başka her şeye ilişkindir.",,113,,0
2020-10-30 21:31:44+03:00,"#izmir
Arkadaşlar hepsi aynı binadaymış..
Lütfen yayalım daha çok kişiye ulaşsın..
Elimizden dua etmekten başka bişey gelmiyor..

#İzmir #Deprem https://t.co/98W1FIxn2g",,181,,0
2020-10-30 21:31:49+03:00,"“Devletimiz tüm kurumlarıyla, deprem anından itibaren sarsıntıdan etkilenen herkese yardımcı olmak için harekete geçmiştir"" https://t.co/B6B4XQmajI https://t.co/bIaxBVH4hx",,1230,,0
2020-10-30 21:31:56+03:00,İzmir..! Depreme yolda yakalanmak ! Şiddetin boyutunu daha iyi yansıtıyor ! https://t.co/DIFewIZiWl,,172,,0
2020-10-30 21:31:58+03:00,"Somalı madenciler, kurtarma çalışmalarına katılmak üzere deprem bölgesindeler. https://t.co/gpgT0cyzGV",,117,,0
2020-10-30 21:32:40+03:00,O Korkunçluğa Tanık Olanların Gözünden: 17 Ağustos Depremindeki Yağmacılar https://t.co/e5XQbxgRLD,,809,,0
2020-10-30 21:32:55+03:00,Bu twitin altında başka oteller ve numaralar da var. Kalacak yeri olmayanlar için. #İzmir #Deprem #izmirdedeprem https://t.co/PK0PF9XIGb,,370,,0
2020-10-30 21:33:04+03:00,"İnci Okan halen enkaz altında 
Adres: 283/13 sokak Rıza Bey apartmanı 2.kat 

#izmir #deprem #depremizmir https://t.co/nixkkwfTuM",,916,,1
2020-10-30 21:33:18+03:00,"Deprem bölgesinde önümüzdeki 5 günlük periyotta yağış beklenmemektedir. Havanın genellikle parçalı bulutlu, gündüz en yüksek sıcaklıkların 19-22 derece, gece en düşük sıcaklıkların ise 8-11 derece civarında olacağı tahmin edilmektedir. #izmir",,165,,0
2020-10-30 21:33:29+03:00,Arkadaşlar elimizde 100 adet çift kişilik çadır mevcut. İstanbul'dan İzmir'e ulaştırmamıza yardım edebilecek araç/kamyonet sahibi olan varsa bize ulaşsın. #izmir #izmirdeprem #deprem,,458,,0
2020-10-30 21:33:58+03:00,Ayıp lan ayıp! Olmayan kafanızı mı yediniz şerefsizler.Deprem korkusuyla evine giremeyen çaresiz insanların evlerini nasıl soyarsınız? Elleri kırılasıcalar!,,252,,0
2020-10-30 21:34:08+03:00,"İzmir'in #Seferihisar ilçesinde meydana gelen depremin ardından 60 ilden 250 kişilik arama kurtarma ekibimiz ve mobil aşevimiz erzak, battaniye, hijyen ve gıda malzemelerinden oluşan ilk yardım malzemeleriyle Reyhanlı’dan #deprem bölgesine hareket etti. https://t.co/wen5ch8jlm",,107,,0
2020-10-30 21:34:14+03:00,SOYTARI. @emniyetgm #izmir #izmirdeprem https://t.co/EASMJVahmu,,275,,0
2020-10-30 21:34:26+03:00,"Allah razı olsun @tugvaTR @turgev 

 #depremizmir #izmir #deprem https://t.co/aXpGBmTSLY",,109,,0
2020-10-30 21:34:34+03:00,"Yayalım Önemli
#deprem 
İzmir'de Toplanma Alanları
Ve trafiğe çıkılmasın ikazı var Ambulans lar geçemiyor! https://t.co/ShnJBdCEwQ",,158,,0
2020-10-30 21:34:41+03:00,"Her depreme vardiya çıkışı gelenler madenciler, her defasında gözümü yaşartan madenciler. Bir madenci oğlu olmaktan bu yüzden gurur duyuyorum. Öyle değil mi alay komutanı? https://t.co/IPwP2FCLKu",,1641,,0
2020-10-30 21:34:54+03:00,"Sağlık Bakanlığı şehir hastanesi  denen kara deliğin her birine ayda ne kadar kira ödüyor dersiniz? 35 milyon! 
9 ayda 11 hastane için ödenen 3,5 milyar TL
Bu soygun sürerken İzmir’de 4 hastane depreme dayanıksız çıkıyor ve boşaltılıyor.
3,5 milyar tl kira ile neler yapılmazdı? https://t.co/lzbQFNhV3A",,156,,0
2020-10-30 21:35:09+03:00,"Burcu Yüksel, oğlu Ilgaz Yüksel, kızı Dila Yüksel 283/1 No:40’da enkaz altında. Nolur yayalım! #izmirdeprem #deprem",,188,,0
2020-10-30 21:35:16+03:00,Biz biliyoruz siz yine yardım edeceksiniz. Göçük altındaki ikiz kardeşlere hala ulaşılamıyor. Çınar ve Sayra için lütfen paylaşır mısınız. 🙏🏼 #izmir #depremizmir https://t.co/6axoJxr2Ix,,338,,0
2020-10-30 21:36:08+03:00,"HALA BULUNAMAMIŞ BULUNDU HABERLERİ DOĞRU DEĞİL 
SEDA DİNÇER 

DOĞANLAR APARTMANI MİGROS KARŞISI
BORNOVA/ÖZKANLAR 

ENKAZDA SESİ DUYULMUŞ BAŞKA HABER ALINAMAMIŞ #deprem #depremizmir #izmir https://t.co/KDs79LCqf3",,66,,1
2020-10-30 21:36:18+03:00,"İzmirde depremden dolayı sokakta kalan varsa aşağıdaki numaralara ulaşabilirler. 

Kafkas Otel : 0553 621 14 44 Basmane 
Savaş Gürleyen : 0535 625 55 74 Çiğli 
Sadik Öztürk : 0232 446 92 52 Basmane 
Musa Çiftçi :0552 672 32 32",,357,,0
2020-10-30 21:36:21+03:00,Kara gün dostu diye adlandırılması gereken birileri varsa o da pandemisinden depremine en zor zamanlarda hep yanıbaşımızda olan sağlık çalışanlarıdır https://t.co/s2mnaqQZIb,,179,,0
2020-10-30 21:36:33+03:00,"Bakan Pakdemirli: İzmir'de 5 gün yağış yok, evine girmek istemeyen vatandaşlar için bu bir artı. Binaların altında kalan vatandaşlar için de gece beklenen en düşük sıcaklık 8 ila 11 derece arasında. #İzmir #depremizmir #EgeDenizi https://t.co/KCZJarfWRM",,213,,0
2020-10-30 21:36:49+03:00,"Deprem SİSAM merkezli.

Sisam adası dahil tüm adalarda yıkımlar ve ölüm haberleri var. 

Kardeş Yunanistan halkına geçmiş olsun.",,154,,0
2020-10-30 21:36:53+03:00,"Prof. Dr. Ahmet Ercan: ""Bir ülkede ekonomi ne kadar bozuksa deprem o kadar öldürücü olur. Deprem yoksulun sorunudur. İnsanlar istedikleri için kötü ev yapmıyorlar. Depremde yoksullar ölür, zenginler ölmez. Hiçbir zenginin enkaz altından çıkarıldığını duymadınız, duymayacaksınız"" https://t.co/4ObEfdYDEv",,1783,,0
2020-10-30 21:37:38+03:00,"ARKADAŞLAR SESSİZ KALMAYALIM, GÖRÜP GEÇMEYELİM, YAYALIM! BUGÜN O ENKAZ ALTINDAKİ KİŞİLER BİZ DE OLABİLİRDİK. 
#deprem #izmir #izmirdeprem https://t.co/uh4uiRWZ2D",,187,,0
2020-10-30 21:37:48+03:00,yayalim lutfen https://t.co/FwF48ds4HR,,24,,1
2020-10-30 21:37:48+03:00,"Müdahale ekiplerimiz acil durum alanlarına en hızlı şekilde ulaşabilsin diye ihtiyacımız olan tek şey yoğunluk olmayan bir yol. 

❗️Birbirimize bu anlamda yapacağımız yardım hayati önem taşıyor. 

Lütfen araçlarınızı kullanmayınız.🚫 https://t.co/o4bgQyou0u",,40,,1
2020-10-30 21:37:49+03:00,"İZMİRDEKİ CARREFOURSALARDA TEMEL İHTİYAÇ MALZEMELERİ DAĞITILIYORMUŞ YAYAR MISINIZ!!

#deprem #izmir","Coordinates(longitude=26.7231666, latitude=38.2832034)",17,,1
2020-10-30 21:37:51+03:00,"Lütfen paylaşır, mısınız idil şirin- ipek şirin yıkılan apartmanda enkaz altındalar...Bayraklı Mürdüm cafe çevresinde.. https://t.co/dgPBgWiUGe",,14,,1
2020-10-30 21:37:59+03:00,"tekmelediğiniz, aç bıraktığınız, zehirlediğiniz, arabayla çarpıp kaçtığınız, koca dünyaya sığdıramadığınız bu DOSTLARI asla unutmayın!!!  #izmir #deprem #buse https://t.co/0BWsSMrItu",,150,,0
2020-10-30 21:38:09+03:00,kurtuldu denilen bu kız hala kurtulmamış arkadaşlar rt yaparak yayalım çok acil bi şekilde #deprem #izmir https://t.co/DE7ABGK0by,,241,,1
2020-10-30 21:38:16+03:00,"Yer kabuğunda beklenmedik bir anda ortaya çıkan enerji sonucunda meydana gelen sismik dalgalanmalara ve bu dalgaların yeryüzünü sarsmasına deprem denir. Depremin oluşunu alkole, zinaya veya insanların siyasi görüşüne bağlıyorsanız lütfen en yakın psikiyatri kliniğine başvurunuz.",,122,,0
2020-10-30 21:39:02+03:00,"Fotoğrafdaki anne ve çocuklar şu an enkaz altındalar

Adres:
Mansuroğlu mah. 283/13 sokak Rize Aprt. Bayraklı 

#izmir #depremizmir #Tsunami 
#depremizmir 
Bu gece çok zor bir gece https://t.co/pc0Xy1AmkM",,223,,0
2020-10-30 21:39:09+03:00,"Haber alamıyoruz, ulaşamıyoruz, ben burda nefes alamıyorum o orda nasıl alacak nolur bilgi verin yardım edin bi şeyler yapın nolur #manavkuyu @DepremDairesi @AFADBaskanlik diş hekimi zaride doğan https://t.co/89poIOIEDv",,2397,,1
2020-10-30 21:39:13+03:00,"#Deprem paralarını soranlarla
""yol yaptık"" diye dalga geç,
sonra da,
tedbir almadığın için yıkılan binanın enkazına çıkıp, telefonla şov yap!
Bıktık!
Gerçekten bıktık sizden .!",,416,,0
2020-10-30 21:39:46+03:00,"YAYALIM
Akşamın bu soğuğunda kimse aç kalmasın ihtiyacı olanlar vardır 
#depremizmir #deprem #izmir https://t.co/qwA5RNdrQz",,319,,0
2020-10-30 21:40:00+03:00,"DUYURU
Depremzede ve yakın bölgede eve giremeyen aile varsa, bodrumdaki apart otellerimize ve normal otelimize 20 aile kabul edicez
Lütfen izmirde olup,Bodrum’a gelmek isteyen depremzedeler şu numaradan bize ulaşsın 
05445940640 roadhouse otel parliament otel ile iletişime geçsin","Coordinates(longitude=28.6321043, latitude=40.8027337)",996,,1
2020-10-30 21:41:47+03:00,"99 depreminde ülkenin başbakanına uykusu bölünmesin diye uyandırılmamıştı.
Bugün afet işlerinden sorumlu bakan deprem yerinde enkazın üstünde ekiplerle beraber mücadele veriyor.

Yemin ediyorum tarih sizin gibi kahpeleri henüz görmemiştir. https://t.co/0PDDF37EwW",,127,,0
2020-10-30 21:42:19+03:00,"İzmir Oteller Odası üyeleri depremzedelere kapılarını açarak ücretsiz konaklama imkânı sunacağını açıkladı.
https://t.co/yYWF3KKXTx",,80,,1
2020-10-30 21:42:31+03:00,şunu bi elden ele yapalım size zahmet  🖐 https://t.co/i8k7zAqbhI,,126,,1
2020-10-30 21:42:35+03:00,"Ahmet Ercan'ın sözleri gündemde: Ne kadar yoksulsan, depreme o kadar yakınsın.",,489,,0
2020-10-30 21:42:35+03:00,İZMİRDEKİ CARREFOURSALARDA TEMEL İHTİYAÇ MALZEMELERİ DAĞITILIYORMUŞ YAYAR MİSİNİZ #deprem,,11,,1
2020-10-30 21:42:43+03:00,"Ege Denizi’nde yaşanan deprem sonrası, depremden olumsuz etkilenen hayvanlar için çok sayıda ilan talebi gelmekte. Doğruluğu teyit edilen ilanları sizin için bu tweetin altında topladık.",,1284,,1
2020-10-30 21:42:44+03:00,"Hor gördüğünüz, ölmesinde bir beis görmediğiniz, yaşam alanlarınızda görmeye tahammül edemediğiniz köpekler; bugün başta #buse olmak üzere canlarımızı kurtarmak için çabalıyor. #İzmir #deprem https://t.co/mD1yi777sL",,650,,0
2020-10-30 21:44:07+03:00,"#Hatay'da #yangın olur Alevi bunlar yansinlar dersiniz! #Elazığ'da #deprem olur Kürt bunlar iyi oldu dersiniz! #izmir'de #deprem olur zinanın başkenti oh olsun dersiniz! İnsanlara mezhepleriyle sürekli birşeyler diyorsunuz ama insan olmayı bir türlü beceremiyorsunuz!
#depremizmir",,1050,,0
2020-10-30 21:44:36+03:00,"#Deprem bölgesine ulaşan arama kurtarma ekiplerimiz çalışmalarına başladı.

#izmir #Seferihisar https://t.co/McuLzcVFoM",,152,,0
2020-10-30 21:45:24+03:00,"HALA BULUNAMADI 
SEDA DİNÇER 

DOĞANLAR APARTMANI MİGROS KARŞISI
BORNOVA/ÖZKANLAR 

ENKAZDA SESİ DUYULMUŞ BAŞKA HABER ALINAMAMIŞ #deprem #depremizmir #izmir https://t.co/CttPqMvNaS",,28,,1
